"11900100","9がつ11にち<LF><LF>きょうは　おとうさんのたんじょうびです。<LF>なのでヨナは　ひとりでおいわいしました。<LF>おとうさん　おたんじょうびおめでとう！","11 de setembro<LF><LF>Hoje é o aniversário do papai, mas ele não está aqui. Então eu apenas<LF>tive uma festa sozinha!","                                                        Le 11 septembre<LF><LF>C'est l'anniversaire de papa aujourd'hui, mais il n'est<LF>pas là... Ce n'est pas grave, je l'ai célébré toute seule !","11. September<LF><LF>Heute ist Papas Geburtstag, aber er ist nicht hier.<LF>Daher habe ich alleine eine Party gefeiert!","","","","",""
"11900200","7がつ20にち<LF><LF>デボルさんとポポルさんが　あそびにきました。<LF>おうたをうたってくれて　ヨナはうれしかったです。<LF>れんしゅうして　おとうさんにきいてもらうんだ！","20 de julho<LF><LF> Devola e Popola vieram me fazer companhia hoje.<LF>Eles até cantaram uma música para mim! Foi realmente ótimo!<LF>Preciso praticar para poder cantar para o papai quando ele voltar.","                                                               Le 20 juillet<LF><LF>Devola et Popola sont venues me rendre visite<LF>aujourd'hui. Elles m'ont même chanté une chanson !<LF>Elle était merveilleuse ! Si je veux chanter pour papa<LF>à son retour, je vais devoir m'exercer !","20. Juli<LF><LF>Devola und Popola kamen mich heute besuchen.<LF>Sie haben sogar für mich gesungen! Es war wirklich toll!<LF>Ich muss üben, damit ich für Papa singen kann, wenn er<LF>wieder zurückkommt.","","","","",""
"11900300","10がつ28にち<LF><LF>きょうはちょっとつらいので　おうちにいます。<LF>とおくから　デボルさんのうたがきこえてきます。<LF>デボルさんのうたがきこえると、ほっとします。","28 de outubro<LF><LF>Hoje estava cansado, então fiquei em casa e me escondi na cama.<LF>Mas ainda consegui ouvir Devola cantando de algum lugar.<LF>Ouvir ela sempre me faz feliz.","                                                            Le 28 octobre<LF><LF>J'étais tellement fatiguée aujourd'hui... Je suis restée<LF>blottie dans mon lit, mais je pouvais quand même<LF>entendre Devola chanter quelque part. Ses chansons<LF>me remontent toujours le moral.","28. Oktober<LF><LF>Heute war ich müde, daher habe ich mich zu Hause im<LF>Bett verkrochen. Ich konnte Devola von irgendwoher<LF>singen hören. Ihr zuzuhören macht mich immer glücklich.","","","","",""
"11900400","12がつ1にち<LF><LF>あたらしい本を　ポポルさんが　とどけてくれました。<LF>大きな木のおはなしでした。<LF>木はしあわせだったのかなぁ。","1 de dezembro<LF><LF>Hoje Popola me enviou um novo livro sobre uma árvore gigante.<LF><LF>Espero que tenha um final feliz. Não há nada<LF>pior do que uma árvore triste.","                                                        Le 1er décembre<LF><LF>Aujourd'hui, Popola m'a prêté un nouveau livre.<LF>Il raconte l'histoire d'un arbre énorme. J'espère que<LF>l'histoire aura une fin heureuse. Je ne pourrais pas<LF>supporter qu'un arbre soit triste.","1. Dezember<LF><LF>Heute hat mir Popola ein neues Buch über einen berühmten<LF>großen Baum geschickt. Ich hoffe es hat ein fröhliches Ende.<LF>Es gibt nichts Schlimmeres als einen traurigen Baum.","","","","",""
"11900500","1がつ30にち<LF><LF>おとうさんがかえってきた！<LF>おとうさんが　ヨナにあいにかえってきた！","30 de janeiro<LF><LF>Pai voltou! Ele voltou para casa para me ver!<LF>Yaaay, Pai!","                                                             Le 30 janvier<LF><LF>Papa est de retour ! Il est venu me voir !<LF>Youpi !","30. Januar<LF><LF>Papa ist zurück! Er ist heimgekommen, um mich zu sehen!<LF>Juhuuu, Papa!","","","","",""
"11900600","2がつ4にち<LF><LF>ヨナはおりょうりじょうずに　なろうと思いました。<LF>おとうさんを　よろこばせてあげるんだ！<LF>ヨナだけの　ひみつのレシピを　つくるんだ！","4 de fevereiro<LF><LF>Vou aprender a fazer comidas incríveis para o Papai.<LF>Melhor começar a trabalhar em uma nova receita secreta.","                                                                Le 4 février<LF><LF>Je veux apprendre à cuisiner pour pouvoir préparer des<LF>repas délicieux pour papa. Je devrais d'abord inventer<LF>une nouvelle recette secrète...","4. Februar<LF><LF>Ich werde lernen, ganz tolle Sachen für Papa zu kochen.<LF>Ich fange lieber gleich an, mir neue Geheimrezepte<LF>auszudenken.","","","","",""
"11900700","3がつ16にち<LF><LF>いつもおそとではしりまわっている　おとこの子から<LF>きれいなお花を　もらいました。<LF>なんてなまえなのか　ポポルさんにきいてみます。","16 de março<LF><LF>O menino que está sempre correndo lá fora me deu<LF>uma flor super bonita hoje! Eu me pergunto se Popola sabe<LF>como ele se chama?","                                                                Le 16 mars<LF><LF>Aujourd'hui, un garçon du village m'a donné une fleur<LF>super jolie ! Je me demande si Popola sait de quelle<LF>fleur il s'agit...","16. März<LF><LF>Der Junge, der immer draußen herumläuft, hat mir heute<LF>eine wunderschöne Blume gegeben! Ich frage mich, ob<LF>Popola wohl weiß, wie sie heißt?","","","","",""
"11900800","8がつ31にち<LF><LF>村がざわざわしています　なにかあったのかなぁ。<LF>デボルさんが　きにしないでいいと　いいにきました。<LF>おまつり　じゃないみたい。　なんだろう？","31 de Agosto<LF><LF>A vila está agitada hoje e tem muita coisa acontecendo.<LF>Não sei o que está acontecendo, mas Devola me disse para não me preocupar.<LF>No começo eu pensei que fosse um festival, mas agora não sei.","                                                                 Le 31 août<LF><LF>L'animation règne dans le village aujourd'hui. Je ne sais<LF>pas ce qui s'est passé, mais Devola m'a dit que je n'avais<LF>pas à m'inquiéter. J'ai d'abord cru qu'il s'agissait d'une<LF>fête, mais désormais, je n'en suis plus certaine...","31. August<LF><LF>Das Dorf ist heute in heller Aufregung. Ich weiß nicht,<LF>was passiert ist, aber Devola meinte, es gäbe keinen<LF>Grund zur Sorge. Zuerst dachte ich, es wäre ein Fest,<LF>aber jetzt bin ich mir nicht mehr so sicher.","","","","",""
"11900900","5がつ4にち<LF><LF>てがみを　まいにちまいにちかいてるけど<LF>おとうさん　しんぱいしないでね。<LF>ヨナは　げんきです。","4 de Maio<LF><LF>Eu escrevo cartas para o papai todos os dias. Ele sempre se preocupa<LF>comigo, mas eu estou bem.","                                                                    Le 4 mai<LF><LF>J'écris une lettre à papa chaque jour. Il se fait tant de<LF>souci pour moi, mais je ne me sens pas malade ces<LF>jours-ci.","4. Mai<LF><LF>Ich schreibe Papa jeden Tag einen Brief. Er macht<LF>sich ständig Sorgen um mich, aber mir geht es gut.","","","","",""
"11901000","9がつ21にち<LF><LF>おとうさんがはなしてくれる　カイネさんって<LF>どんな人なんだろうなぁ　あってみたいなぁ。<LF>ヨナの　おかあさんみたいな人かなぁ。","21 de Setembro<LF><LF>Eu queria poder encontrar a senhora Kainé sobre a qual o papai me falou.<LF>Aposto que ela é muito legal e sempre diz coisas legais.<LF><LF>Eu me pergunto se foi assim que minha mãe era?","                                                        Le 21 septembre<LF><LF>J'aimerais rencontrer Kainé, la fille dont m'a parlé papa.<LF>Je parie qu'elle est super gentille et qu'elle a une voix<LF>d'ange !<LF><LF>Je me demande si maman lui ressemblait...","21. September<LF><LF>Ich wünschte, ich könnte diese Kaine treffen, von der<LF>Papa erzählt. Ich wette, sie ist sehr freundlich und sagt<LF>ständig nette Sachen.<LF><LF>Ich frage mich, ob Mama wohl auch so war?","","","","",""
"11901100","12がつ22にち<LF><LF>ゆきがやみません。　でもやまないあいだは<LF>おとうさんが　いっしょにいてくれます。<LF>やんだら　また　でていっちゃうのかなぁ。","22 de Dezembro<LF><LF>A neve não para de cair, então papai disse que vai ficar aqui<LF>comigo até que pare. Provavelmente ele irá embora novamente quando<LF>isso acontecer, então meio que espero que a neve caia para sempre.","                                                         Le 22 décembre<LF><LF>Il neige encore... Papa a dit qu'il resterait avec moi<LF>jusqu'à ce que la tempête s'arrête. Il partira sans doute<LF>peu après, alors j'aimerais bien que la neige continue à<LF>tomber pour toujours.","22. Dezember<LF><LF>Es hört nicht auf zu schneien, daher meinte Papa,<LF>er würde bei mir bleiben, bis es nachlässt. Er wird wohl<LF>wieder fortgehen, wenn es soweit ist, daher hoffe ich<LF>irgendwie, dass es für immer weiterschneit.","","","","",""
"11910000","4がつ5にち<LF><LF>おとうさんからのてがみをよんでいたら<LF>おとうさんに　すごくあいたくなりました。","5 de Abril<LF><LF>Sempre que leio uma carta do papai, sinto que preciso<LF>vê-lo novamente.","                                                                  Le 5 avril<LF><LF>Chaque fois que je reçois une lettre de papa, ça me<LF>donne encore plus envie de le revoir.","5. April<LF><LF>Immer wenn ich einen Brief von Papa lese,<LF>möchte ich ihn wirklich gerne wiedersehen.","","","","",""
"11910100","9がつ11にち<LF><LF>おとうさんは　ヨナのたんじょうびにはかえるって<LF>いっていたけど　おとうさんのたんじょうびも<LF>いっしょに　おいわいしたかったなぁ。","11 de Setembro<LF><LF>Papai disse que voltaria para casa para o meu aniversário, mas eu quero<LF>comemorar o aniversário dele de vez em quando!","                                                        Le 11 septembre<LF><LF>Papa a dit qu'il reviendrait pour mon anniversaire,<LF>mais j'aimerais bien qu'on puisse aussi célébrer<LF>le sien ensemble !","11. September<LF><LF>Papa meinte, er wäre an meinem Geburtstag wieder<LF>zu Hause, aber ich will auch mal seinen Geburtstag<LF>feiern!","","","","",""
"11910200","7がつ20にち<LF><LF>デボルさんとポポルさんが　かえっちゃった。<LF>かえっちゃったら　さみしくなりました。<LF>なので　おおきなこえでうたっていました。","20 de Julho<LF><LF>Devola e Popola voltaram para casa. Isso me deixou<LF>solitária, então saí correndo cantando canções tão alto<LF>quanto eu pude.<LF>Mas depois isso ficou estranho e assustador, então parei.","                                                               Le 20 juillet<LF><LF>Devola et Popola sont rentrées chez elles. Je me sentais<LF>seule, donc je me suis mise à danser et à chanter le plus<LF>fort possible. Mais c'était trop bizarre, alors j'ai arrêté.","20. Juli<LF><LF>Devola und Popola sind wieder heimgegangen.<LF>Daraufhin fühlte ich mich einsam, also rannte ich umher<LF>und sang Lieder, so laut wie ich konnte. Aber das wurde<LF>irgendwie seltsam und gruselig, also hörte ich damit auf.","","","","",""
"11910300","10がつ28にち<LF><LF>ヨナのからだに　かってにくろいもようがでます。<LF>そのうち　ヨナは　まっくろいおばけになるのかな。<LF>きもちわるいよ　こわいよ。","28 de Outubro<LF><LF>Essas marcas pretas continuam aparecendo no meu corpo.<LF>Às vezes eu me pergunto se vou virar um duende ou algo assim, mas pensar nisso faz meu estômago doer,<LF>então tento não pensar.","                                                            Le 28 octobre<LF><LF>Des symboles noirs apparaissent sur mon corps...<LF>Est-ce que je vais me transformer en gobelin ?<LF>J'essaie de ne pas trop y réfléchir parce que ça<LF>me donne mal au ventre.","28. Oktober<LF><LF>Diese schwarzen Flecken an meinem Körper werden<LF>immer mehr. Manchmal frage ich mich, ob ich mich in<LF>einen Goblin oder so verwandele, aber wenn ich daran<LF>denke, tut mein Bauch weh, also versuche ich, an etwas<LF>anderes zu denken.","","","","",""
"11910400","12がつ1にち<LF><LF>本のなかで　大きな木は　ずっとまっていました。<LF>ヨナも　ずっとまっています。<LF>なにかできるといいのに。","1º de Dezembro<LF><LF>No livro, a grande árvore continuou esperando e esperando.<LF>Tenho que esperar muito também. Queria poder fazer algo.","                                                        Le 1er décembre<LF><LF>Dans le livre, le grand arbre a attendu tellement<LF>longtemps... Moi aussi, je dois attendre. Si seulement<LF>je pouvais l'aider...","1. Dezember<LF><LF>In dem Buch musste der große Baum warten und warten.<LF>Ich muss auch jede Menge warten. Ich wünschte, ich<LF>könnte etwas tun.","","","","",""
"11910500","1がつ30にち<LF><LF>おとうさんは　すぐにでていっちゃった。<LF>ヨナのかおを　みにきただけだっていってた。","30 de Janeiro<LF><LF>Papai saiu rápido. Ele disse que só passou para ver meu rosto.","                                                             Le 30 janvier<LF><LF>Papa n'est pas resté longtemps. Il a dit qu'il n'est venu<LF>que pour voir si j'allais bien.","30. Januar<LF><LF>Papa musste schnell wieder gehen. Er meinte, er<LF>wäre nur kurz vorbeigekommen, um mein Gesicht<LF>zu sehen.","","","","",""
"11910600","2がつ4にち<LF><LF>ヨナだけのひみつのレシピが　かんせいしたら<LF>いちばんさいしょに　おとうさんにたべてもらう！<LF>おとうさん　ヨナは　やくたたずじゃないよね？","4 de fevereiro<LF><LF>Assim que terminar meu prato secreto, vou alimentá-lo para o papai!<LF>Então ele verá o quanto posso ser útil!","                                                                Le 4 février<LF><LF>Lorsque j'aurai élaboré ma recette secrète, je la<LF>préparerai pour papa ! Il comprendra enfin à quel<LF>point je peux lui être utile !","4. Februar<LF><LF>Wenn mein Geheimrezept fertig ist, werde ich es<LF>für Papa kochen! Dann wird er sehen, wie hilfreich<LF>ich sein kann!","","","","",""
"11910700","3がつ16にち<LF><LF>お花のなまえは　ずかんにのってませんでした。<LF>デボルさんが　なまえをつけていいっていって<LF>くれたので　おとうさんのなまえに　しようかな。","16 de março<LF><LF>A flor não estava em nenhum dos livros de Devola, então ela<LF>disse que eu poderia dar qualquer nome. Talvez eu dê o nome<LF>depois do papai!","                                                                Le 16 mars<LF><LF>La fleur que j'ai reçue n'est dans aucun des livres de<LF>la bibliothèque, alors Devola m'a dit que je pouvais lui<LF>donner le nom que je voulais. Je devrais peut-être la<LF>nommer en l'honneur de papa !","16. März<LF><LF>Die Blume war in keinem von Devolas Büchern, daher<LF>meinte sie, ich könnte sie nennen, wie immer es mir<LF>gefällt. Vielleicht benenne ich sie nach Papa!","","","","",""
"11910800","8がつ31にち<LF><LF>村のちかくに　マモノが　でたみたいです。<LF>みんな　おとうさんがいればいいのにって<LF>いっていました。　ヨナも　そう思う。","31 de agosto<LF><LF>Eu acho que uma Sombra se aproximou da vila hoje.<LF>As pessoas continuavam vindo até mim e dizendo<LF>""Garoto, nós desejamos que seu pai estivesse aqui!""<LF>E eu disse: ""Eu também! Papai poderia chutar o traseiro daquela Sombra!""","                                                                 Le 31 août<LF><LF>Je crois qu'une Ombre s'est trop approchée du village<LF>aujourd'hui. Tout le monde est venu me dire : « Ah, si<LF>seulement ton père était là ! » Je leur ai répondu :<LF>« Papa pourrait écraser cette Ombre en moins de<LF>deux ! »","31. August<LF><LF>Ich nehme an, ein Schatten hat sich heute dem Dorf<LF>genähert. Die Leute kamen zu mir und sagten:<LF>„Mann, wir wünschten, dein Vater wäre hier!“<LF>Und ich sagte: „Ich auch! Papa würde dem<LF>Schatten in den Hintern treten!“","","","","",""
"11910900","5がつ4にち<LF><LF>おとうさんからも　まいにち　てがみがほしいな。<LF>でも　そんなこといったら　おとうさんは　きっと<LF>こまっちゃうから　ふつかにいちどで　いいです","4 de maio<LF><LF>Eu gostaria que meu pai me enviasse cartas todos os dias como eu faço.<LF>Mas eu sei que ele está ocupado, então um dia sim, outro não, está ok.","                                                                    Le 4 mai<LF><LF>J'aimerais que papa m'envoie au moins une lettre par<LF>jour, lui aussi. Cependant, je sais qu'il est occupé,<LF>alors je me contente de recevoir une lettre tous les<LF>deux jours.","4. Mai<LF><LF>Ich wünschte, Papa würde mir jeden Tag Briefe schicken,<LF>so wie ich das tue. Aber ich weiß, er ist beschäftigt,<LF>daher ist hin und wieder auch okay.","","","","",""
"11911000","9がつ21にち<LF><LF>デボルさんにきいたら　カイネさんは　きれいで<LF>ぐらまー　な人　みたいです。<LF>ヨナも　おおきくなったら　そうなると思う！","21 de setembro<LF><LF>Hoje Devola disse que Kainé está ""com tudo no lugar certo"". Eu não sei o que isso significa, mas eu quero ser assim quando crescer!","                                                        Le 21 septembre<LF><LF>Aujourd'hui, j'ai entendu Devola dire que Kainé est<LF>« bien faite ». Je ne sais pas trop ce qu'elle voulait dire,<LF>mais je veux l'être moi aussi quand je serai grande !","21. September<LF><LF>Heute meinte Devola, Kaine wäre „in jeder Hinsicht<LF>gut gebaut“. Ich weiß nicht, was das bedeutet,<LF>aber wenn ich groß bin, möchte ich auch so sein!","","","","",""
"11940000","症例報告　2004.05.18<LF>　・皮下組織からの変質<LF>　・外因性精神疾患と思われる症例数の増加<LF>　・空気感染の可能性が強い<LF>有効な治療法については現在調査中。","Relatório de caso 18/05/2004<LF><LF>・ Mutação encontrada na estrutura celular subcutânea.<LF>・ Aumento dos distúrbios mentais acreditados em ser causado por fatores externos.<LF>・ Transmissão aérea provavelmente o mecanismo mais provável.<LF><LF>A pesquisa sobre tratamentos eficazes está em andamento.","Compte rendu  18/05/2004<LF><LF>- Mutation spontanée des cellules sous-cutanées<LF>- Maladies mentales à la hausse (causes exogènes)<LF>- Transmission par mécanisme aéroporté ?<LF><LF>** Recherche de traitements efficaces en cours **","Fallstudie - 18.05.2004<LF><LF>・ Mutationen in der subkutanen Zellstruktur<LF>・ Zunahme von Geistesstörungen wird äußeren Faktoren zugeschrieben<LF>・ Luftübertragung ist äußerst wahrscheinlich<LF><LF>Forschung für effektive Behandlung aufgenommen.","","","","",""
"11940100","被害状況　2008.02.06<LF>　「エリコの壁」崩壊。<LF>　5000人を超す死者が出た模様。<LF>　増援要請が各地で相次いでいる。<LF>　引き続き情報収集を継続。","Relatório de danos 06/02/2008<LF><LF>・ Muro de Jericó desabou.<LF>・ 5.000 pessoas acreditadas mortas.<LF>・ Pedidos de reforços chegam de várias localidades. <LF><LF>Nós continuamos monitorando a situação.","Rapport sur les dégâts subis  06/02/2008<LF><LF>- Effondrement des murailles de Jéricho<LF>- 5000 morts<LF>- Demandes de renfort reçues de plusieurs nations<LF><LF>Nous surveillons l'évolution de la situation.","Schadensbericht - 06.02.2008<LF><LF>・ „Mauern von Jericho“ eingestürzt<LF>・ 5.000 Tote vermutet<LF>・ Anforderungen von Verstärkungen aus zahlreichen Orten<LF><LF>Wir beobachten die Situation weiterhin.","","","","",""
"11940200","死亡確認 2030.03.01<LF>　・遺体は99.999％レッドアイ自身であると判明。<LF>　・レッドアイ死亡の確認<LF>　・第13次遠征軍の帰還手配確認<LF>　・レギオンの行動については記録不可。","Confirmação de morte 03/01/2030<LF><LF>・ Corpo com 99,999% de probabilidade de ser de um Olho Vermelho.<LF><LF>・ Morte do Olho Vermelho confirmada.<LF>・ 13ª Força Expedicionária ordenada a retornar.<LF>・ Movimentos da Legião são impossíveis de rastrear.","Décès confirmé  01/03/2030<LF><LF>- Cadavre retrouvé est celui de l'Œil écarlate<LF>  (99,999%)<LF>- Confirmation du décès de l'Œil écarlate<LF>- Rappel du 13e corps expéditionnaire<LF>- Légion demeure introuvable","Todesbestätigung - 01.03.2030<LF><LF>・ Der Körper ist mit einer Wahrscheinlichkeit von<LF>99.999 % der des Roten Auges<LF>・ Tod des Roten Auges bestätigt<LF>・ 13. Expeditionstruppe nach Hause beordert<LF>・ Bewegungen der Legion nicht nachvollziehbar","","","","",""
"11940300","始祖研究報告 2010.06.06<LF>　・熱核攻撃などによる物理的攻撃手段での消滅は不可能<LF>　・未知の粒子が観測される<LF>対処には多元説の証明が必要との結論。","Relatório de Pesquisa do Fundador 06/06/2010<LF><LF>・ Ataques físicos inúteis.<LF>・ Ataques termonucleares inúteis.<LF>・ Partículas desconhecidas foram detectadas.<LF><LF>O tratamento da situação exigirá provar<LF>a teoria de múltiplas origens.","Rapport du fondateur  06/06/2010<LF><LF>- Résiste aux attaques physiques<LF>- Résiste aux attaques thermonucléaires<LF>- Détection de particules inconnues<LF><LF>Il faudra prouver la théorie d'origines multiples pour<LF>remédier à la situation.","Forschungsbericht des Gründers - 06.06.2010<LF><LF>・ Physische Angriffe wirkungslos<LF>・ Thermonukleare Angriffe wirkungslos<LF>・ Unbekannte Partikel wurden entdeckt<LF><LF>Der Umgang mit der Situation erfordert den<LF>Beweis der Multi-Herkunft-Theorie.","","","","",""
"11940400","投薬開始　2016.02.09<LF>　・白塩化の進行を遅らせる効果の確認<LF>　・被験者に異常数値見当たらず<LF>　・記録は内閣対策室に直接送付の事","Novo Ciclo de Medicamentos 02/09/2016<LF><LF>・ Observado que retarda o progresso da Coloração Branca.<LF>・ Nenhuma leitura incomum vista no sujeito.<LF>・ Envie registros diretamente para a Sala de Comando do Gabinete.","Nouvelle stratégie thérapeutique  09/02/2016<LF><LF>- Ralentit la propagation de l'albinovirus<LF>- Aucun effet secondaire noté<LF>- Rapports envoyés directement au conseil<LF>  des ministres","Neuer Medikamentendurchlauf - 09.02.2016<LF><LF>・ Entwicklung der weißen Chlorierung verlangsamt<LF>・ Keine ungewöhnlichen Werte des Subjekts<LF>・ Aufzeichnung direkt zum Kommandoraum des Kabinetts gesendet","","","","",""
"11940500","新技術について　2032.08.07<LF>　白塩化症候群に感染するため、万全の策ではないが<LF>　一定の効果が期待できる模様。<LF>　既に選別された被験者達には施術開始。<LF>　安全性についての記録を最優先で行う事。","Relatório de Nova Tecnologia 08/07/2032<LF><LF>Apesar da infecção resultante da síndrome de Coloração Branca tornar nossa solução imperfeita, temos motivos para esperar alguns resultados positivos. Os testes começarão nos sujeitos previamente selecionados; registrar a segurança do procedimento é a maior prioridade.","Découverte d'un procédé inédit  07/08/2032<LF><LF>Ce procédé devrait avoir des effets positifs, même<LF>s'il ne constitue pas une solution parfaite<LF>(cf. liens présumés avec l'albinovirus).<LF>Les sujets préalablement sélectionnés subiront une<LF>série de tests. Nous surveillerons constamment la<LF>sûreté du traitement.","Neuer Technologiebericht - 07.08.2032<LF><LF>Obwohl die auftretende Infektion mit dem Syndrom<LF>der weißen Chlorierung einhergeht, haben wir die<LF>Hoffnung, positive Resultate zu erzielen.<LF><LF>Der Test startet mit zuvor ausgewählten Subjekten.<LF>Die Sicherheit der Prozedur hat oberste Priorität.","","","","",""
"11940600","異常発生　2033.06.23<LF>　初期段階の被験者達に異常が見られる。<LF>　　・自我の崩壊<LF>　　・エラーの発生原因の究明<LF>　　・対処法の提案","Anomalias 06/23/2033<LF><LF>Várias anormalidades deletérias foram encontradas em um sujeito nos estágios iniciais do tratamento, incluindo um estado de recaída resultando em uma perda total do eu. Investigaremos a causa desse erro e submeteremos imediatamente um plano de contramedida.","Anomalies  23/06/2033<LF><LF>Certaines anomalies ont été détectées auprès d'un<LF>sujet suivant les premières phases du traitement, y<LF>compris un état de rechute où survient une perte<LF>totale d'identité.<LF>Nous prendrons des mesures rigoureuses afin de<LF>remédier à la cause de ce problème.","Auffälligkeiten - 23.06.2033<LF><LF>Zahlreiche schädliche Auswirkungen bei einem<LF>Subjekt in der frühen Behandlungsphase. Zudem<LF>ein Rückfall mit einem totalen Kontrollverlust.<LF><LF>Wir werden dem auf den Grund gehen und so<LF>bald wie möglich Gegenmaßnahmen ergreifen.","","","","",""
"11940700","成功例の報告　2034.01.15<LF>　完全なる成功例を発見し、保護。<LF>　条件提示に応じると検体に協力を申し出た。<LF>　同じような状況下で失敗と成功に分かれた原因を調査続行。<LF>　但し検体者には極秘裏に進行予定。","Caso de teste bem-sucedido 01/15/2034<LF><LF>Um caso de teste bem-sucedido foi descoberto e detido. A cooperação com o espécime foi solicitada de acordo com as estipulações predeterminadas. O tratamento do espécime continuará em uma base classificada até determinarmos por que nossos resultados têm uma ampla gama de variação.","Résultats encourageants  15/01/2034<LF><LF>L'efficacité d'une phase du traitement a été<LF>prouvée chez l'un des sujets. La coopération de ce<LF>dernier est assurée par les termes du contrat.<LF>Son traitement se poursuivra en secret jusqu'à ce<LF>que nous déterminions pourquoi nous obtenons<LF>des résultats aussi variés auprès des autres sujets.","Erfolgreicher Testfall - 15.01.2034<LF><LF>Erfolgreicher Testfall gefunden und verwahrt.<LF>Zusammenarbeit des Exemplars wurde gemäß<LF>den vertraglichen Vereinbarungen eingefordert.<LF><LF>Behandlung erfolgt unter strenger Geheimhaltung<LF>und dient der Ergründung abweichender Resultate.","","","","",""
"11940800","世界浄化機関の報告　2032.09.30<LF><LF>既に第一次派遣団は順調に機能。<LF>但し、今後の動向には注意が必要である。<LF>崩壊体の処分について次回会議にて連絡予定。","Relatório da Comissão de Purificação Mundial 09/30/2032<LF><LF>O primeiro destacamento está funcionando corretamente. No entanto, precaução contínua será necessária no futuro. Uma discussão sobre lidar com casos de recaída será adiada para a próxima conferência.","Rapport sur l'épuration mondiale  30/09/2032<LF><LF>Le premier détachement est en place et tout se<LF>déroule comme prévu. Cependant, nous devrons<LF>faire preuve d'une prudence continuelle, et ce,<LF>même dans les années à venir.<LF>Nous discuterons des cas de rechute lors de notre<LF>prochaine conférence.","Kommissionsbericht zur Reinigung der Welt<LF>30.09.2032<LF><LF>Die erste Abtrennung funktioniert einwandfrei,<LF>jedoch ist auch in Zukunft Vorsicht angebracht.<LF><LF>Eine Diskussion über den Umgang mit Rückfällen<LF>wird bis zur nächsten Konferenz vertagt.","","","","",""
"11940900","スリープモードへ移行　2034.12.28<LF><LF>スリープモードへの移行は滞りなく進行。<LF>ゲシュタルト計画の成功を祈る。","Transição para o Modo de Sono 28/12/2034<LF><LF>A transição para o modo de sono está ocorrendo sem problemas.<LF>Tudo o que resta é rezarmos pelo sucesso final do Projeto Gestalt.<LF><LF>Que Deus tenha piedade de todos nós.","Passage à la phase de stase  28/12/2034<LF><LF>Le passage à la phase de stase s'effectue sans<LF>encombre. Il ne reste plus qu'à espérer que le<LF>projet Gestalt soit un jour couronné de succès.<LF><LF>Que Dieu nous protège.","Übergang in den Schlafmodus - 28.12.2034<LF><LF>Der Übergang in den Schlafmodus geht reibungslos<LF>vor sich. Nun können wir nur noch für den<LF>ultimativen Erfolg des Projekts Gestalt beten.<LF><LF>Möge Gott uns gnädig sein.","","","","",""
"11920000","4がつ5にち<LF><LF>おにいちゃんからてがみがきました。<LF>とおいまちで　うみがみえるとかいています。<LF>ヨナもうみがみたいなぁ　おおきいのかなぁ。","5 de Abril<LF><LF>Recebi uma carta do <SNOW_NIER> hoje! Ele está em uma cidade distante onde pode ver o oceano. Espero poder ver o oceano um dia. Aposto que é enorme!","5 avril<LF><LF>J'ai reçu une lettre de <SNOW_NIER>, <LF>aujourd'hui ! Il est dans une ville lointaine <LF>d'où on voit l'océan. J'espère voir l'océan<LF>un jour. Il doit être immense !","5. April<LF><LF>Habe heute einen Brief von <SNOW_NIER><LF>bekommen! Er ist in einer fernen Stadt,<LF>in der er das Meer sehen kann. Ich hoffe,<LF>dass ich irgendwann auch das Meer<LF>sehen kann. Es ist bestimmt riesig!","5 aprile<LF><LF>Oggi ho ricevuto una lettera di <SNOW_NIER>!<LF>Si trova in una città lontana<LF>da cui si vede l'oceano.<LF>Mi piacerebbe tanto vederlo un giorno.<LF>Scommetto che è enorme!","5 de abril<LF><LF>¡Hoy he recibido una carta de <SNOW_NIER>! <LF>Al parecer, está en una ciudad lejana <LF>en la que se ve el mar. <LF>Ojalá pueda verlo yo algún día.<LF>¡Seguro que es inmenso!","4月5日<LF><LF>哥哥来信了。<LF>他说他在远方的小镇　那里可以看到海。<LF>悠娜也好想看海啊　海很大吗？","4月5日<LF><LF>哥哥寄信來了。<LF>信上說他在很遠的城鎮　可以看到大海。<LF>悠娜也想看看海呢　是不是很大啊？","4월 5일<LF><LF>오빠에게 편지가 왔어요.<LF>먼 도시에서 바다가 보인다고 쓰여 있었어요.<LF>요나도 바다가 보고 싶어요. 커다랄까."
